Dates;Destination;Group;Period;Price;Regio;Status;min_price
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;449;USA West;18/10/2019;249
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;448;USA West;19/10/2019;249
['04.08.2020', '25.08.2020'];Ancona;sommerferien;2020-08;139;Europe Italy;18/10/2019;139
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;482;USA East;04/10/2019;10
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;506;USA East;05/10/2019;10
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;471;USA East;09/10/2019;10
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;19/10/2019;10
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;461;USA East;20/10/2019;10
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;500;USA East;26/10/2019;10
['04.08.2020', '27.08.2020'];Phoenix;sommerferien;2020-08;482;USA;04/10/2019;336
['04.08.2020', '27.08.2020'];Phoenix;sommerferien;2020-08;471;USA;09/10/2019;336
['04.08.2020', '27.08.2020'];Phoenix;sommerferien;2020-08;461;USA;20/10/2019;336
['04.08.2020', '27.08.2020'];Phoenix;sommerferien;2020-08;584;USA;26/10/2019;336
['04.11.2019', '12.11.2019'];Jacksonville Florida;last-minute;2019-11;498;USA East;26/10/2019;10
['04.11.2019', '12.11.2019'];Lusaka;last-minute;2019-11;498;Africa;26/10/2019;498
['04.11.2019', '18.11.2019'];Jacksonville Florida;last-minute;2019-11;268;USA East;26/10/2019;10
['04.11.2019', '18.11.2019'];Newark;last-minute;2019-11;268;USA East;26/10/2019;231
['04.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;26/10/2019;10
['04.12.2019', '09.12.2019'];Nairobi;fernreisen;2019-12;390;Africa;26/10/2019;381
['04.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;04/10/2019;10
['04.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;303;USA East;22/10/2019;10
['04.12.2019', '11.12.2019'];Tokio Narita;fernreisen;2019-12;377;Japan;04/10/2019;364
['04.12.2019', '11.12.2019'];Toronto;fernreisen;2019-12;303;Canada;22/10/2019;283
['04.12.2019', '12.12.2019'];Hongkong;fernreisen;2019-12;340;Asia;09/10/2019;338
['04.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;09/10/2019;10
['04.12.2019', '31.12.2019'];Hanoi;fernreisen;2019-12;393;Asia;18/10/2019;390
['04.12.2019', '31.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;18/10/2019;10
['05.02.2020', '09.02.2020'];Palermo;kurzurlaub;2020-02;23;Europe Italy;28/01/2020;23
['05.02.2020', '12.02.2020'];New York;last-minute;2020-02;240;USA East;25/01/2020;219
['05.02.2020', '12.02.2020'];Palermo;staedtereisen;2020-02;44;Europe Italy;04/10/2019;27
['05.02.2020', '12.02.2020'];Palermo;staedtereisen;2020-02;43;Europe Italy;05/10/2019;27
['05.02.2020', '12.02.2020'];Palermo;staedtereisen;2020-02;41;Europe Italy;06/10/2019;27
['05.02.2020', '12.02.2020'];Palermo;staedtereisen;2020-02;27;Europe Italy;26/10/2019;27
['05.02.2020', '16.02.2020'];Madrid;last-minute;2020-02;70;Europe Spain;24/01/2020;60
['05.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;314;USA East;05/10/2019;10
['05.02.2020', '19.02.2020'];Seattle;fernreisen;2020-02;314;USA West;05/10/2019;314
['05.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;04/10/2019;10
['05.02.2020', '26.02.2020'];Tokio Haneda;fernreisen;2020-02;378;Japan;04/10/2019;365
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;74;Europe;07/10/2019;30
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;71;Europe;09/10/2019;30
['05.03.2020', '19.03.2020'];Boston;fernreisen;2020-03;286;USA East;08/01/2020;286
['05.03.2020', '31.03.2020'];Newark;fernreisen;2020-03;207;USA East;28/01/2020;205
['05.05.2020', '12.05.2020'];Beirut;warme-reiseziele;2020-05;222;MENA;24/01/2020;185
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;317;USA East;04/10/2019;10
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;316;USA East;07/10/2019;10
['05.05.2020', '12.05.2020'];Tampa;warme-reiseziele;2020-05;317;USA East;04/10/2019;316
['05.05.2020', '12.05.2020'];Tampa;warme-reiseziele;2020-05;316;USA East;07/10/2019;316
['05.05.2020', '19.05.2020'];Calgary;fernreisen;2020-05;329;Canada;05/10/2019;329
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;329;USA East;05/10/2019;10
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;230;USA East;26/10/2019;10
['05.05.2020', '19.05.2020'];Newark;fernreisen;2020-05;220;USA East;24/12/2019;220
['05.05.2020', '19.05.2020'];Zadar;staedtereisen;2020-05;37;Europe;24/12/2019;17
['05.05.2020', '26.05.2020'];Calgary;fernreisen;2020-05;333;Canada;04/10/2019;329
['05.05.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-05;333;USA East;04/10/2019;10
['05.07.2020', '11.07.2020'];Bastia;warme-reiseziele;2020-07;186;Europe France;23/01/2020;186
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;583;Canada;22/10/2019;329
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;607;Canada;26/10/2019;329
['05.08.2020', '02.09.2020'];Jacksonville Florida;sommerferien;2020-08;583;USA East;22/10/2019;10
['05.08.2020', '02.09.2020'];Jacksonville Florida;sommerferien;2020-08;607;USA East;26/10/2019;10
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;150;Europe Spain;07/12/2019;145
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;145;Europe Spain;22/10/2019;145
['05.08.2020', '12.08.2020'];Bilbao;sommerferien;2020-08;149;Europe Spain;26/10/2019;145
['05.08.2020', '12.08.2020'];Lissabon;warme-reiseziele;2020-08;106;Europe Spain;05/10/2019;10
['05.08.2020', '12.08.2020'];Lissabon;sommerferien;2020-08;126;Europe Spain;24/12/2019;10
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;82;Europe Spain;19/10/2019;20
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;83;Europe Spain;22/10/2019;20
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;84;Europe Spain;26/10/2019;20
['05.08.2020', '16.08.2020'];Jacksonville Florida;sommerferien;2020-08;158;USA East;20/10/2019;10
['05.08.2020', '16.08.2020'];Palermo;sommerferien;2020-08;129;Europe Italy;04/10/2019;27
['05.08.2020', '16.08.2020'];Palermo;sommerferien;2020-08;135;Europe Italy;09/10/2019;27
['05.08.2020', '16.08.2020'];Palermo;sommerferien;2020-08;141;Europe Italy;18/10/2019;27
['05.08.2020', '16.08.2020'];Palermo;sommerferien;2020-08;158;Europe Italy;20/10/2019;27
['05.08.2020', '19.08.2020'];Jacksonville Florida;sommerferien;2020-08;635;USA East;20/10/2019;10
['05.08.2020', '19.08.2020'];San Diego;sommerferien;2020-08;635;USA West;20/10/2019;344
['05.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;442;USA East;04/10/2019;10
['05.08.2020', '24.08.2020'];Taschkent;sommerferien;2020-08;442;Asia;04/10/2019;442
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;05/10/2019;10
['05.08.2020', '27.08.2020'];Manila;sommerferien;2020-08;501;Asia;05/10/2019;370
['05.09.2020', '13.09.2020'];Beirut;warme-reiseziele;2020-09;199;MENA;24/12/2019;199
['05.09.2020', '15.09.2020'];Athen;warme-reiseziele;2020-09;124;Europe;04/10/2019;61
['05.09.2020', '19.09.2020'];Athen;warme-reiseziele;2020-09;98;Europe;08/12/2019;61
['05.09.2020', '19.09.2020'];Athen;warme-reiseziele;2020-09;103;Europe;24/12/2019;61
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;317;USA;04/10/2019;316
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;316;USA;06/10/2019;316
['05.11.2019', '13.11.2019'];Jacksonville Florida;fernreisen;2019-11;317;USA East;04/10/2019;10
['05.11.2019', '13.11.2019'];Jacksonville Florida;fernreisen;2019-11;316;USA East;06/10/2019;10
['05.11.2019', '17.11.2019'];Jacksonville Florida;fernreisen;2019-11;252;USA East;06/10/2019;10
['05.11.2019', '17.11.2019'];Philadelphia;fernreisen;2019-11;252;USA East;06/10/2019;252
['05.11.2019', '19.11.2019'];Fort Myers;fernreisen;2019-11;316;USA;05/10/2019;316
['05.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;316;USA East;05/10/2019;10
['05.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;314;USA East;07/10/2019;10
['05.11.2019', '19.11.2019'];Las Vegas;fernreisen;2019-11;314;USA West;07/10/2019;249
['05.12.2019', '08.12.2019'];Dublin;kurzurlaub;2019-12;36;Europe;20/10/2019;36
['05.12.2019', '14.12.2019'];Beijing International;fernreisen;2019-12;393;Asia;09/10/2019;393
['05.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;09/10/2019;10
['06.01.2020', '28.01.2020'];Charleston SC;last-minute;2020-01;448;USA;24/12/2019;408
['06.02.2020', '09.02.2020'];Pisa;kurzurlaub;2020-02;86;Europe Italy;08/12/2019;86
['06.02.2020', '11.02.2020'];Pisa;kurzurlaub;2020-02;86;Europe Italy;07/12/2019;86
['06.02.2020', '12.02.2020'];Abu Dhabi;last-minute;2020-02;280;MENA;23/01/2020;277
['06.02.2020', '12.02.2020'];Abu Dhabi;last-minute;2020-02;280;MENA;28/01/2020;277
['06.02.2020', '13.02.2020'];Faro;last-minute;2020-02;44;Europe Spain;25/01/2020;38
['06.02.2020', '13.02.2020'];Faro;last-minute;2020-02;50;Europe Spain;28/01/2020;38
['06.02.2020', '13.02.2020'];Las Vegas;fernreisen;2020-02;339;USA West;23/01/2020;249
['06.02.2020', '13.02.2020'];Las Vegas;fernreisen;2020-02;338;USA West;28/01/2020;249
['06.02.2020', '13.02.2020'];Samos;last-minute;2020-02;134;Europe;25/01/2020;130
['06.02.2020', '14.02.2020'];Samos;last-minute;2020-02;130;Europe;23/01/2020;130
['06.02.2020', '20.02.2020'];Beirut;last-minute;2020-02;185;MENA;23/01/2020;185
['06.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;26/10/2019;10
['06.02.2020', '25.02.2020'];Phuket;fernreisen;2020-02;411;Asia;26/10/2019;408
['06.03.2020', '14.03.2020'];Hongkong;fernreisen;2020-03;315;Asia;24/01/2020;315
['06.03.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-03;313;USA East;22/10/2019;10
['06.03.2020', '19.03.2020'];Taipei Songshan;fernreisen;2020-03;313;Asia;22/10/2019;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;319;Asia;08/01/2020;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;315;Asia;23/01/2020;304
['06.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;05/10/2019;10
['06.03.2020', '22.03.2020'];Kuala Lumpur;fernreisen;2020-03;388;Asia;05/10/2019;386
['06.03.2020', '27.03.2020'];Phnom Penh;fernreisen;2020-03;363;Asia;23/01/2020;363
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;06/10/2019;10
['06.03.2020', '29.03.2020'];Kuala Lumpur;fernreisen;2020-03;388;Asia;06/10/2019;386
['06.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;263;USA East;07/10/2019;10
['06.03.2020', '31.03.2020'];Philadelphia;fernreisen;2020-03;263;USA East;07/10/2019;252
['06.04.2020', '11.04.2020'];San Diego;osterferien;2020-04;426;USA West;08/01/2020;344
['06.04.2020', '12.04.2020'];Fort Myers;osterferien;2020-04;414;USA;25/01/2020;249
['06.04.2020', '12.04.2020'];Fort Myers;osterferien;2020-04;426;USA;28/01/2020;249
['06.04.2020', '13.04.2020'];Los Angeles;osterferien;2020-04;349;USA West;24/12/2019;270
['06.04.2020', '13.04.2020'];Mexico City;osterferien;2020-04;449;Karibik;23/01/2020;437
['06.04.2020', '13.04.2020'];Mexico City;osterferien;2020-04;447;Karibik;24/01/2020;437
['06.04.2020', '13.04.2020'];Mexico City;osterferien;2020-04;464;Karibik;28/01/2020;437
['06.04.2020', '13.04.2020'];Newark;osterferien;2020-04;273;USA East;28/01/2020;205
['06.04.2020', '13.04.2020'];Phoenix;osterferien;2020-04;438;USA;23/01/2020;336
['06.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;272;USA East;24/12/2019;211
['06.04.2020', '14.04.2020'];Newark;osterferien;2020-04;274;USA East;23/01/2020;205
['06.04.2020', '15.04.2020'];Miami International;osterferien;2020-04;404;USA East;28/01/2020;253
['06.04.2020', '15.04.2020'];Toronto;osterferien;2020-04;370;Canada;24/01/2020;283
['06.04.2020', '15.04.2020'];Vilnius;osterferien;2020-04;104;Europe;25/01/2020;104
['06.04.2020', '15.04.2020'];Vilnius;osterferien;2020-04;99;Europe;28/01/2020;99
['06.04.2020', '16.04.2020'];Fort Lauderdale;osterferien;2020-04;442;USA;24/12/2019;308
['06.04.2020', '16.04.2020'];Taipei Songshan;osterferien;2020-04;471;Asia;08/01/2020;304
['06.04.2020', '16.04.2020'];Tampa;osterferien;2020-04;424;USA East;28/01/2020;242
['06.04.2020', '18.04.2020'];Cancun;osterferien;2020-04;434;Karibik;23/01/2020;343
['06.04.2020', '18.04.2020'];Los Angeles;osterferien;2020-04;370;USA West;08/12/2019;285
['06.04.2020', '18.04.2020'];New York;osterferien;2020-04;333;USA East;08/12/2019;223
['06.04.2020', '18.04.2020'];Pensacola;osterferien;2020-04;420;USA;28/01/2020;384
['06.04.2020', '18.04.2020'];Portland Oregon;osterferien;2020-04;585;USA East;08/12/2019;557
['06.04.2020', '18.04.2020'];Seattle;osterferien;2020-04;459;USA West;23/01/2020;314
['06.04.2020', '18.04.2020'];Varadero;osterferien;2020-04;530;Karibik;24/12/2019;401
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;329;Asia;28/01/2020;296
['06.05.2020', '09.05.2020'];Brindisi;kurzurlaub;2020-05;50;Europe;28/01/2020;37
['06.05.2020', '13.05.2020'];Hongkong;warme-reiseziele;2020-05;340;Asia;09/10/2019;338
['06.05.2020', '13.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;340;USA East;09/10/2019;10
['06.05.2020', '20.05.2020'];Chania;warme-reiseziele;2020-05;82;Europe;26/10/2019;82
['06.05.2020', '20.05.2020'];Djerba;warme-reiseziele;2020-05;169;Africa;23/01/2020;169
['06.05.2020', '20.05.2020'];Edinburgh;staedtereisen;2020-05;57;Europe;24/12/2019;30
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;283;USA East;20/10/2019;10
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;289;USA East;22/10/2019;10
['06.05.2020', '20.05.2020'];New York;fernreisen;2020-05;283;USA East;20/10/2019;223
['06.05.2020', '20.05.2020'];San Francisco;fernreisen;2020-05;289;USA West;22/10/2019;289
['06.05.2020', '24.05.2020'];Manila;fernreisen;2020-05;361;Asia;23/01/2020;361
['06.06.2020', '16.06.2020'];Edinburgh;staedtereisen;2020-06;55;Europe;25/01/2020;30
['06.06.2020', '16.06.2020'];Edinburgh;staedtereisen;2020-06;55;Europe;28/01/2020;30
['06.06.2020', '20.06.2020'];Athen;staedtereisen;2020-06;56;Europe;28/01/2020;56
['06.07.2020', '12.07.2020'];Malta;warme-reiseziele;2020-07;85;Europe;06/10/2019;82
['06.07.2020', '12.07.2020'];Malta;warme-reiseziele;2020-07;86;Europe;09/10/2019;82
['06.07.2020', '13.07.2020'];Marseille;warme-reiseziele;2020-07;130;Europe France;26/10/2019;130
['06.07.2020', '17.07.2020'];Athen;warme-reiseziele;2020-07;139;Europe;26/10/2019;61
['06.08.2020', '20.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;178;USA East;04/12/2019;10
['06.08.2020', '20.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;177;USA East;06/12/2019;10
['06.08.2020', '20.08.2020'];Kalamata;warme-reiseziele;2020-08;177;Europe;07/12/2019;177
['06.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;510;USA East;09/10/2019;10
['06.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;486;USA East;18/10/2019;10
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;510;Karibik;09/10/2019;486
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;486;Karibik;18/10/2019;486
['06.10.2020', '20.10.2020'];Lanzarote;warme-reiseziele;2020-10;158;Europe Spain;24/12/2019;158
['06.11.2019', '28.11.2019'];Jacksonville Florida;fernreisen;2019-11;383;USA East;20/10/2019;10
['06.12.2019', '09.12.2019'];Malaga;kurzurlaub;2019-12;66;Europe Spain;18/10/2019;48
['06.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;09/10/2019;10
['06.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;376;USA East;26/10/2019;10
['06.12.2019', '13.12.2019'];Tokio Narita;fernreisen;2019-12;377;Japan;09/10/2019;364
['06.12.2019', '13.12.2019'];Tokio Narita;fernreisen;2019-12;376;Japan;26/10/2019;364
['06.12.2019', '22.12.2019'];Hanoi;fernreisen;2019-12;391;Asia;07/10/2019;390
['06.12.2019', '22.12.2019'];Hanoi;fernreisen;2019-12;392;Asia;09/10/2019;390
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;391;USA East;07/10/2019;10
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;09/10/2019;10
['07.01.2020', '04.02.2020'];Banjul;last-minute;2020-01;339;Africa;24/12/2019;210
['07.01.2020', '06.02.2020'];Phnom Penh;last-minute;2020-01;434;Asia;24/12/2019;393
['07.01.2020', '14.01.2020'];New York;last-minute;2020-01;280;USA East;24/12/2019;223
['07.01.2020', '19.01.2020'];Hurghada;last-minute;2020-01;119;MENA;24/12/2019;109
['07.01.2020', '19.01.2020'];Newark;last-minute;2020-01;259;USA East;24/12/2019;220
['07.01.2020', '28.01.2020'];Perth;last-minute;2020-01;760;Asia;24/12/2019;742
['07.02.2020', '07.03.2020'];Fort Myers;fernreisen;2020-02;301;USA;25/01/2020;249
['07.02.2020', '09.02.2020'];Florenz;last-minute;2020-02;95;Europe Italy;25/01/2020;68
['07.02.2020', '13.02.2020'];Las Vegas;fernreisen;2020-02;338;USA West;25/01/2020;249
['07.02.2020', '13.02.2020'];Ottawa;fernreisen;2020-02;365;Canada;28/01/2020;330
['07.02.2020', '14.02.2020'];Kutaisi;last-minute;2020-02;33;Europe;24/01/2020;33
['07.02.2020', '16.02.2020'];Kos;last-minute;2020-02;119;Europe;24/01/2020;119
['07.02.2020', '23.02.2020'];Fort Myers;fernreisen;2020-02;300;USA;23/01/2020;249
['07.02.2020', '23.02.2020'];Orlando;last-minute;2020-02;262;USA East;24/01/2020;259
['07.03.2020', '10.03.2020'];Madrid;kurzurlaub;2020-03;70;Europe Spain;24/01/2020;60
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;46;Europe Spain;05/10/2019;20
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;45;Europe Spain;07/10/2019;20
['07.03.2020', '23.03.2020'];Tampa;fernreisen;2020-03;271;USA East;25/01/2020;242
['07.04.2020', '14.04.2020'];Ancona;osterferien;2020-04;156;Europe Italy;08/01/2020;139
['07.04.2020', '14.04.2020'];Ancona;osterferien;2020-04;164;Europe Italy;23/01/2020;139
['07.04.2020', '14.04.2020'];Ancona;osterferien;2020-04;164;Europe Italy;28/01/2020;139
['07.04.2020', '14.04.2020'];Cork;osterferien;2020-04;198;Europe;24/12/2019;198
['07.04.2020', '14.04.2020'];Las Vegas;osterferien;2020-04;367;USA West;23/01/2020;249
['07.04.2020', '14.04.2020'];Las Vegas;osterferien;2020-04;366;USA West;24/01/2020;249
['07.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;235;USA East;08/01/2020;211
['07.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;250;USA East;23/01/2020;211
['07.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;237;USA East;24/01/2020;211
['07.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;245;USA East;25/01/2020;211
['07.04.2020', '14.04.2020'];New York La Guardia;osterferien;2020-04;250;USA East;28/01/2020;211
['07.04.2020', '14.04.2020'];Newark;osterferien;2020-04;251;USA East;08/01/2020;205
['07.04.2020', '14.04.2020'];Newark;osterferien;2020-04;275;USA East;25/01/2020;205
['07.04.2020', '14.04.2020'];Vancouver;osterferien;2020-04;388;Canada;23/01/2020;289
['07.04.2020', '14.04.2020'];Vancouver;osterferien;2020-04;390;Canada;24/01/2020;289
['07.04.2020', '15.04.2020'];Portland Oregon;osterferien;2020-04;498;USA East;23/01/2020;498
['07.04.2020', '15.04.2020'];Portland Oregon;osterferien;2020-04;506;USA East;28/01/2020;498
['07.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;387;MENA;08/01/2020;387
['07.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;419;MENA;23/01/2020;387
['07.05.2020', '10.05.2020'];Athen;warme-reiseziele;2020-05;111;Europe;24/12/2019;61
['07.05.2020', '10.05.2020'];Malta;kurzurlaub;2020-05;85;Europe;20/10/2019;82
['07.05.2020', '11.05.2020'];Malta;kurzurlaub;2020-05;84;Europe;05/10/2019;82
['07.05.2020', '11.05.2020'];Sevilla;warme-reiseziele;2020-05;79;Europe Spain;07/12/2019;57
['07.05.2020', '11.05.2020'];Sevilla;warme-reiseziele;2020-05;79;Europe Spain;08/12/2019;57
['07.05.2020', '11.05.2020'];Sevilla;staedtereisen;2020-05;62;Europe Spain;25/01/2020;57
['07.05.2020', '11.05.2020'];Sevilla;warme-reiseziele;2020-05;62;Europe Spain;28/01/2020;57
['07.05.2020', '12.05.2020'];Rhodos;warme-reiseziele;2020-05;145;Europe;28/01/2020;145
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;120;Europe;18/10/2019;104
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;121;Europe;20/10/2019;104
['07.06.2020', '28.06.2020'];Girona;staedtereisen;2020-06;50;Europe Italy;25/01/2020;38
['07.06.2020', '28.06.2020'];Girona;staedtereisen;2020-06;50;Europe Italy;28/01/2020;38
['07.07.2020', '14.07.2020'];Zadar;warme-reiseziele;2020-07;63;Europe;24/12/2019;17
['07.07.2020', '15.07.2020'];Madrid;warme-reiseziele;2020-07;96;Europe Spain;18/10/2019;60
['07.07.2020', '15.07.2020'];Madrid;warme-reiseziele;2020-07;97;Europe Spain;26/10/2019;60
